"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2012","286.93","287.84","290.70","285.12","6.83M","-0.33%"
"12/07/2012","287.87","287.85","291.26","286.62","9.49M","-0.73%"
"12/06/2012","289.99","296.90","296.90","286.97","11.01M","-1.86%"
"12/05/2012","295.48","301.24","301.37","294.86","14.00M","-2.25%"
"12/04/2012","302.29","301.24","303.48","299.51","4.51M","-0.07%"
"12/03/2012","302.50","302.24","304.22","300.67","5.20M","0.09%"
"11/30/2012","302.22","302.81","307.13","300.75","7.05M","-0.34%"
"11/29/2012","303.26","303.85","304.99","300.93","10.37M","-1.03%"
"11/27/2012","306.41","300.38","307.57","300.36","5.72M","2.20%"
"11/26/2012","299.80","296.50","300.25","296.50","3.79M","1.68%"
"11/23/2012","294.86","295.41","297.52","292.32","3.48M","-0.21%"
"11/22/2012","295.49","291.20","296.65","289.59","5.83M","1.39%"
"11/21/2012","291.43","288.93","293.17","287.90","6.99M","1.08%"
"11/20/2012","288.31","294.81","294.81","286.83","5.44M","-1.44%"
"11/19/2012","292.51","290.70","295.32","289.79","4.04M","0.65%"
"11/16/2012","290.62","284.13","296.03","284.13","13.69M","2.05%"
"11/15/2012","284.79","289.60","289.83","282.62","9.13M","-1.79%"
"11/13/2012","289.99","291.94","292.69","289.34","563.26K","-0.88%"
"11/12/2012","292.56","292.07","293.80","289.41","3.70M","0.44%"
"11/09/2012","291.28","293.31","293.31","290.83","5.94M","-1.12%"
"11/08/2012","294.58","294.17","295.73","293.31","5.23M","-1.21%"
"11/07/2012","298.19","295.41","299.38","294.55","4.70M","0.95%"
"11/06/2012","295.37","295.66","298.45","294.08","6.82M","0.14%"
"11/05/2012","294.97","295.55","296.48","293.62","4.96M","-0.41%"
"11/02/2012","296.17","294.05","298.22","293.81","7.05M","0.99%"
"11/01/2012","293.26","292.93","293.93","290.34","7.01M","0.07%"
"10/31/2012","293.06","291.45","294.48","290.89","6.52M","0.20%"
"10/30/2012","292.48","288.47","293.31","288.47","5.73M","0.98%"
"10/29/2012","289.65","287.85","290.08","286.15","4.74M","0.25%"
"10/26/2012","288.92","289.55","290.80","287.86","3.42M","-0.64%"
"10/25/2012","290.79","290.58","292.33","288.98","11.26M","-0.36%"
"10/23/2012","291.83","292.93","295.66","291.45","4.74M","-1.36%"
"10/22/2012","295.85","293.71","297.40","293.71","4.57M","0.09%"
"10/19/2012","295.58","293.43","297.27","293.43","10.94M","0.24%"
"10/18/2012","294.87","293.18","297.27","290.84","10.19M","0.32%"
"10/17/2012","293.94","294.68","295.04","292.34","5.71M","0.61%"
"10/16/2012","292.15","295.15","296.28","291.07","7.28M","-0.42%"
"10/15/2012","293.38","295.87","299.14","291.79","14.79M","-1.24%"
"10/12/2012","297.07","291.45","303.58","286.61","56.70M","-5.44%"
"10/11/2012","314.17","309.55","319.98","307.72","14.97M","1.16%"
"10/10/2012","310.56","310.93","313.54","308.76","5.93M","-1.27%"
"10/09/2012","314.54","310.67","316.25","308.06","9.08M","1.93%"
"10/08/2012","308.59","313.12","315.37","305.09","8.08M","-1.53%"
"10/05/2012","313.38","320.59","320.59","255.55","11.63M","-1.89%"
"10/04/2012","319.43","319.36","321.82","317.12","7.16M","-0.10%"
"10/03/2012","319.75","323.10","324.83","317.55","7.82M","-1.21%"
"10/01/2012","323.65","316.41","324.96","316.13","8.83M","2.95%"
"09/28/2012","314.38","317.61","319.96","313.30","9.69M","-0.57%"
"09/27/2012","316.17","321.52","321.58","314.36","13.82M","-1.54%"
"09/26/2012","321.12","319.72","322.45","318.38","8.49M","-0.34%"
"09/25/2012","322.21","321.21","323.81","320.97","8.85M","-0.08%"
"09/24/2012","322.47","322.45","323.68","319.37","8.85M","0.26%"
"09/21/2012","321.62","324.35","328.65","320.42","12.29M","-0.91%"
"09/20/2012","324.58","317.07","328.03","317.07","11.63M","0.63%"
"09/18/2012","322.55","319.97","324.81","319.72","7.18M","1.41%"
"09/17/2012","318.05","328.53","328.53","315.88","9.86M","-2.57%"
"09/14/2012","326.43","320.96","327.99","320.73","10.63M","3.01%"
"09/13/2012","316.88","314.86","318.35","312.28","5.25M","0.61%"
"09/12/2012","314.97","313.89","316.24","312.67","5.08M","0.40%"
"09/11/2012","313.71","310.05","314.51","306.90","5.44M","0.68%"
"09/10/2012","311.58","309.55","313.40","307.41","7.34M","0.66%"
"09/08/2012","309.55","307.22","310.04","307.22","632.63K","0.35%"
"09/07/2012","308.47","304.47","309.30","303.98","6.08M","2.69%"
"09/06/2012","300.38","291.51","301.11","291.51","7.62M","3.53%"
"09/05/2012","290.14","291.07","292.31","289.24","4.01M","-0.91%"
"09/04/2012","292.79","292.73","294.17","290.71","2.33M","-0.18%"
"09/03/2012","293.32","293.43","297.51","292.44","4.32M","0.15%"
"08/31/2012","292.89","295.91","295.91","292.03","5.81M","-1.30%"
"08/30/2012","296.74","295.64","298.41","293.93","11.18M","0.18%"
"08/29/2012","296.20","300.38","300.38","295.47","5.62M","-1.36%"
"08/28/2012","300.27","297.27","304.03","297.27","5.67M","0.38%"
"08/27/2012","299.12","301.39","303.41","298.34","7.89M","-1.35%"
"08/24/2012","303.20","303.60","304.88","301.86","6.72M","-1.31%"
"08/23/2012","307.22","301.99","307.94","300.65","14.72M","1.79%"
"08/22/2012","301.81","298.01","302.61","296.92","5.15M","1.02%"
"08/21/2012","298.76","293.31","302.48","293.31","12.21M","2.46%"
"08/17/2012","291.58","288.22","292.07","287.27","8.49M","1.54%"
"08/16/2012","287.16","288.74","288.74","285.38","3.73M","-0.60%"
"08/14/2012","288.88","286.89","289.59","283.92","4.04M","0.40%"
"08/13/2012","287.74","285.41","289.09","285.26","4.01M","0.31%"
"08/10/2012","286.86","282.52","287.85","280.78","5.64M","1.36%"
"08/09/2012","283.02","284.04","286.67","282.14","6.93M","-0.07%"
"08/08/2012","283.21","280.53","284.62","280.28","8.04M","1.35%"
"08/07/2012","279.45","276.81","281.45","275.58","5.47M","1.64%"
"08/06/2012","274.93","275.60","277.17","273.76","3.25M","0.38%"
"08/03/2012","273.90","272.38","274.99","271.00","3.10M","0.12%"
"08/02/2012","273.56","275.08","276.17","272.22","2.42M","-0.57%"
"08/01/2012","275.14","274.70","276.61","272.94","3.05M","-0.38%"
"07/31/2012","276.19","274.70","277.31","270.98","6.91M","0.78%"
"07/30/2012","274.05","267.88","274.70","267.58","7.17M","2.84%"
"07/27/2012","266.47","268.13","268.38","261.59","9.86M","1.17%"
"07/26/2012","263.39","268.75","268.75","260.60","11.98M","-2.06%"
"07/25/2012","268.94","269.62","270.36","266.64","7.04M","0.00%"
"07/24/2012","268.95","271.66","274.33","268.51","7.15M","-0.94%"
"07/23/2012","271.49","272.84","274.07","270.68","3.89M","-1.34%"
"07/20/2012","275.17","278.41","278.41","273.50","5.15M","-1.18%"
"07/19/2012","278.45","272.84","279.04","272.01","10.91M","3.04%"
"07/18/2012","270.23","269.28","271.47","268.25","7.87M","0.35%"
"07/17/2012","269.28","270.97","272.59","268.17","13.50M","0.00%"
"07/16/2012","269.28","276.56","277.98","268.29","18.44M","-2.63%"
"07/13/2012","276.54","275.08","280.14","275.08","26.76M","-1.53%"
"07/12/2012","280.83","279.04","282.76","275.20","54.27M","-8.36%"
"07/11/2012","306.45","303.85","310.35","303.23","16.95M","0.47%"
"07/10/2012","305.01","303.10","305.50","302.78","7.05M","0.88%"
"07/09/2012","302.35","300.26","306.19","297.89","7.31M","-0.27%"
"07/06/2012","303.18","307.07","308.19","302.61","4.89M","-1.44%"
"07/05/2012","307.60","307.60","308.56","305.40","5.78M","0.04%"
"07/04/2012","307.49","310.05","310.65","306.20","6.39M","-0.45%"
"07/03/2012","308.88","312.06","312.06","307.15","6.43M","-0.35%"
"07/02/2012","309.97","310.42","312.38","308.90","5.18M","-0.39%"
"06/29/2012","311.19","309.30","312.41","307.10","9.36M","1.45%"
"06/28/2012","306.74","305.71","309.68","303.64","7.61M","0.21%"
"06/27/2012","306.09","304.10","306.95","303.66","8.68M","1.13%"
"06/26/2012","302.66","304.23","305.08","301.31","10.33M","-1.12%"
"06/25/2012","306.10","306.94","308.56","304.87","7.95M","-0.25%"
"06/22/2012","306.88","303.82","308.13","300.93","6.41M","-0.68%"
"06/21/2012","308.97","304.59","310.42","302.63","6.54M","0.86%"
"06/20/2012","306.34","307.57","308.19","304.21","6.54M","-0.28%"
"06/19/2012","307.20","310.05","310.67","304.83","6.41M","-1.38%"
"06/18/2012","311.50","314.39","315.55","309.61","7.12M","-0.43%"
"06/15/2012","312.85","311.30","314.02","310.39","6.31M","0.97%"
"06/14/2012","309.84","305.21","311.29","305.21","7.88M","1.14%"
"06/13/2012","306.34","304.00","308.77","302.86","6.16M","0.49%"
"06/12/2012","304.85","297.92","306.33","297.92","4.13M","1.34%"
"06/11/2012","300.83","301.00","304.19","299.49","3.55M","0.27%"
"06/08/2012","300.03","308.67","308.67","296.75","5.56M","-1.37%"
"06/07/2012","304.21","303.60","305.69","302.13","6.65M","1.55%"
"06/06/2012","299.57","297.30","301.78","297.20","8.78M","1.12%"
"06/05/2012","296.26","295.79","299.12","294.51","5.99M","0.14%"
"06/04/2012","295.86","294.42","297.19","290.83","4.81M","-0.15%"
"06/01/2012","296.31","299.51","301.55","295.54","6.54M","-1.65%"
"05/31/2012","301.29","298.64","316.50","296.54","21.63M","-0.12%"
"05/30/2012","301.65","298.51","304.94","296.74","8.05M","0.95%"
"05/29/2012","298.82","296.53","300.75","294.92","5.14M","0.99%"
"05/28/2012","295.89","296.90","297.40","293.01","4.73M","0.55%"
"05/25/2012","294.28","293.06","295.79","291.58","4.31M","-0.34%"
"05/24/2012","295.27","291.32","296.27","286.86","7.61M","1.39%"
"05/23/2012","291.22","292.07","293.28","286.14","5.40M","0.30%"
"05/22/2012","290.34","292.07","293.68","288.18","5.82M","0.03%"
"05/21/2012","290.26","295.77","295.85","288.22","4.78M","-1.78%"
"05/18/2012","295.52","288.39","298.27","285.51","5.94M","0.52%"
"05/17/2012","293.99","293.73","294.85","291.00","5.81M","0.09%"
"05/16/2012","293.73","294.92","295.79","291.94","8.59M","-1.94%"
"05/15/2012","299.53","285.86","301.24","285.86","10.27M","3.26%"
"05/14/2012","290.08","287.75","290.89","285.75","7.92M","1.20%"
"05/11/2012","286.65","290.70","292.69","284.26","8.90M","-1.40%"
"05/10/2012","290.73","293.68","295.77","288.01","9.08M","-0.93%"
"05/09/2012","293.46","293.68","297.00","291.77","10.50M","-1.16%"
"05/08/2012","296.89","297.03","298.61","288.86","11.53M","-1.79%"
"05/07/2012","302.31","298.76","303.70","293.67","10.71M","-0.18%"
"05/04/2012","302.85","307.82","309.80","300.55","10.80M","-1.65%"
"05/03/2012","307.93","305.09","309.71","305.09","11.40M","0.44%"
"05/02/2012","306.58","305.71","308.56","305.31","10.12M","0.40%"
"04/30/2012","305.35","296.65","306.08","296.45","10.87M","2.77%"
"04/28/2012","297.13","297.37","298.18","296.05","494.95K","0.20%"
"04/27/2012","296.53","292.31","297.40","292.07","14.06M","1.48%"
"04/26/2012","292.21","291.45","295.02","290.50","17.14M","0.26%"
"04/25/2012","291.44","291.41","293.31","285.65","24.64M","0.02%"
"04/24/2012","291.39","286.57","293.28","272.63","53.04M","1.67%"
"04/23/2012","286.60","296.41","296.41","285.86","18.14M","-4.01%"
"04/20/2012","298.56","297.00","301.17","293.00","11.51M","0.08%"
"04/19/2012","298.32","295.15","299.50","293.68","17.11M","1.44%"
"04/18/2012","294.08","297.65","297.96","292.07","19.17M","-0.40%"
"04/17/2012","295.25","297.52","297.52","289.72","23.69M","0.68%"
"04/16/2012","293.25","297.65","300.94","289.34","33.49M","-1.58%"
"04/13/2012","297.96","312.28","312.86","296.29","75.26M","-12.66%"
"04/12/2012","341.13","350.08","351.20","339.62","11.81M","-1.92%"
"04/11/2012","347.80","343.40","350.36","340.21","8.18M","1.19%"
"04/10/2012","343.71","352.46","353.16","339.44","7.24M","-1.82%"
"04/09/2012","350.08","351.91","354.62","348.79","6.54M","-0.99%"
"04/04/2012","353.59","353.33","356.55","352.71","5.25M","-0.26%"
"04/03/2012","354.50","355.48","356.88","352.53","5.45M","0.29%"
"04/02/2012","353.48","355.19","358.26","352.34","4.85M","-0.56%"
"03/30/2012","355.48","348.48","356.31","347.63","7.96M","2.66%"
"03/29/2012","346.26","349.80","352.01","343.26","14.00M","-1.80%"
"03/28/2012","352.60","355.44","356.52","350.23","5.92M","-1.14%"
"03/27/2012","356.67","354.70","360.12","351.26","7.59M","1.60%"
"03/26/2012","351.07","355.81","355.81","349.87","4.92M","-1.46%"
"03/23/2012","356.27","351.35","357.52","351.02","5.50M","1.57%"
"03/22/2012","350.76","356.43","356.50","349.03","5.66M","-1.36%"
"03/21/2012","355.60","351.28","358.42","349.86","6.25M","1.27%"
"03/20/2012","351.14","350.48","353.85","347.63","9.23M","-0.22%"
"03/19/2012","351.91","359.04","359.66","348.66","6.06M","-0.96%"
"03/16/2012","355.31","360.28","361.27","353.10","9.03M","-0.59%"
"03/15/2012","357.41","359.04","360.30","356.00","6.25M","0.11%"
"03/14/2012","357.03","358.42","361.52","353.95","10.60M","0.67%"
"03/13/2012","354.67","352.71","355.92","352.46","7.71M","1.51%"
"03/12/2012","349.41","361.52","361.52","344.90","7.29M","-1.33%"
"03/09/2012","354.11","358.91","360.03","353.21","6.64M","-0.99%"
"03/07/2012","357.65","352.46","359.04","351.61","7.91M","1.10%"
"03/06/2012","353.76","347.89","357.18","347.39","10.35M","1.52%"
"03/05/2012","348.48","354.46","355.17","346.85","5.78M","-1.69%"
"03/03/2012","354.46","353.06","355.86","353.06","173.55K","0.44%"
"03/02/2012","352.92","355.32","355.32","348.88","6.08M","-0.38%"
"03/01/2012","354.28","353.65","356.56","347.87","9.81M","-0.93%"
"02/29/2012","357.60","358.91","360.66","355.22","8.87M","0.38%"
"02/28/2012","356.23","357.92","360.90","354.07","7.95M","-0.38%"
"02/27/2012","357.59","367.72","367.72","356.18","6.91M","-2.20%"
"02/24/2012","365.62","363.63","368.83","362.57","8.54M","0.51%"
"02/23/2012","363.77","364.49","369.90","361.67","10.47M","-0.65%"
"02/22/2012","366.14","360.30","371.31","360.30","10.41M","0.48%"
"02/21/2012","364.40","363.38","367.09","361.05","6.05M","-0.32%"
"02/17/2012","365.58","361.67","369.33","359.68","11.46M","1.33%"
"02/16/2012","360.77","355.19","361.85","354.76","8.26M","1.57%"
"02/15/2012","355.20","349.11","356.56","349.11","7.18M","2.25%"
"02/14/2012","347.38","344.28","348.48","342.79","5.48M","0.45%"
"02/13/2012","345.82","344.19","347.32","341.93","5.73M","-0.07%"
"02/10/2012","346.06","347.13","347.50","341.20","5.18M","-0.69%"
"02/09/2012","348.48","340.93","350.00","338.80","10.16M","1.47%"
"02/08/2012","343.43","340.81","345.02","339.98","6.67M","1.53%"
"02/07/2012","338.26","347.87","347.87","336.55","7.22M","-1.79%"
"02/06/2012","344.41","347.89","348.23","341.31","7.94M","-0.22%"
"02/03/2012","345.18","339.82","346.26","339.82","11.64M","0.95%"
"02/02/2012","341.92","339.83","345.15","338.57","11.54M","0.52%"
"02/01/2012","340.15","339.78","340.81","334.31","6.27M","-0.12%"
"01/31/2012","340.56","336.34","341.63","335.60","8.66M","1.24%"
"01/30/2012","336.38","334.72","337.98","333.61","9.59M","-0.46%"
"01/27/2012","337.95","335.10","339.19","333.14","12.22M","2.22%"
"01/25/2012","330.61","326.79","331.75","325.55","10.55M","1.72%"
"01/24/2012","325.03","324.68","327.36","321.83","5.65M","0.79%"
"01/23/2012","322.49","321.21","324.37","321.09","5.16M","0.45%"
"01/20/2012","321.06","321.95","323.65","319.51","11.64M","-0.23%"
"01/19/2012","321.79","324.44","325.28","319.55","9.65M","-0.67%"
"01/18/2012","323.95","327.91","327.91","320.59","9.70M","-1.88%"
"01/17/2012","330.15","328.65","331.48","326.65","8.74M","0.83%"
"01/16/2012","327.43","320.13","327.91","319.86","13.19M","2.17%"
"01/13/2012","320.49","324.68","324.81","316.53","20.90M","-0.16%"
"01/12/2012","320.99","341.05","341.05","319.73","48.97M","-8.43%"
"01/11/2012","350.55","355.69","359.02","348.87","13.80M","-1.29%"
"01/10/2012","355.14","355.94","356.61","353.48","11.18M","0.95%"
"01/09/2012","351.79","353.15","355.48","349.39","8.27M","0.05%"
"01/07/2012","351.62","352.08","353.64","350.73","764.17K","0.11%"
"01/06/2012","351.24","351.97","355.64","348.63","7.09M","-0.28%"
"01/05/2012","352.23","352.12","356.68","351.16","7.13M","-0.50%"
"01/04/2012","354.00","352.84","356.56","352.35","7.34M","-0.35%"
"01/03/2012","355.23","350.24","358.04","349.73","8.90M","1.97%"
"01/02/2012","348.36","342.19","349.32","340.06","5.83M","1.49%"
"12/30/2011","343.24","340.31","344.15","340.00","5.31M","0.93%"
"12/29/2011","340.07","342.05","344.14","338.70","8.84M","-1.43%"
"12/28/2011","345.02","343.41","347.75","341.25","6.85M","0.82%"
"12/27/2011","342.22","342.91","347.13","339.35","6.18M","-0.59%"
"12/26/2011","344.26","333.74","345.64","333.74","4.24M","3.01%"
"12/23/2011","334.20","339.81","339.81","332.78","7.05M","-0.96%"
"12/22/2011","337.44","328.65","340.81","328.65","12.71M","-0.81%"
"12/21/2011","340.19","337.21","341.65","332.37","8.42M","2.78%"
"12/20/2011","330.98","333.61","334.62","328.79","10.48M","-0.29%"
"12/19/2011","331.93","333.61","335.29","329.37","12.06M","-1.76%"
"12/16/2011","337.89","334.23","345.87","333.85","13.67M","0.30%"
"12/15/2011","336.88","338.11","339.11","330.51","10.05M","-0.87%"
"12/14/2011","339.84","341.05","343.19","337.95","9.86M","-0.44%"
"12/13/2011","341.33","338.73","342.90","335.93","9.65M","0.44%"
"12/12/2011","339.84","337.32","341.80","334.58","11.03M","1.10%"
"12/09/2011","336.13","330.90","339.79","329.92","10.57M","-0.48%"
"12/08/2011","337.76","340.68","342.05","334.37","7.30M","-1.29%"
"12/07/2011","342.16","335.47","343.83","332.87","8.07M","2.14%"
"12/05/2011","335.00","333.61","337.05","331.78","7.47M","0.26%"
"12/02/2011","334.13","328.78","336.77","328.39","9.45M","1.46%"
"12/01/2011","329.32","331.63","333.72","326.25","8.13M","1.86%"
"11/30/2011","323.30","320.09","325.55","317.61","11.64M","0.34%"
"11/29/2011","322.20","325.20","325.93","320.13","10.66M","-1.45%"
"11/28/2011","326.93","324.94","328.64","323.99","7.29M","1.40%"
"11/25/2011","322.41","329.27","329.27","321.33","8.02M","-2.50%"
"11/24/2011","330.66","327.54","332.87","320.79","13.23M","0.51%"
"11/23/2011","328.98","331.75","333.56","324.60","12.79M","-2.62%"
"11/22/2011","337.83","322.45","342.90","322.45","14.86M","2.02%"
"11/21/2011","331.14","337.33","339.17","325.71","9.37M","-2.58%"
"11/18/2011","339.91","338.70","342.85","337.33","4.74M","-0.46%"
"11/17/2011","341.49","343.32","345.89","338.93","6.37M","-0.89%"
"11/16/2011","344.56","346.63","347.75","342.08","6.55M","-0.71%"
"11/15/2011","347.04","347.27","349.73","344.97","5.10M","-0.38%"
"11/14/2011","348.35","348.51","351.27","347.01","4.63M","1.19%"
"11/11/2011","344.24","323.78","348.21","323.78","9.44M","-2.10%"
"11/09/2011","351.63","352.84","355.59","350.36","6.68M","-0.24%"
"11/08/2011","352.48","349.12","353.21","346.12","6.11M","0.57%"
"11/04/2011","350.47","352.84","353.57","346.21","7.64M","0.85%"
"11/03/2011","347.52","351.47","352.46","343.19","10.78M","-1.14%"
"11/02/2011","351.52","349.73","353.94","349.41","5.32M","-0.08%"
"11/01/2011","351.79","352.22","356.44","349.49","7.91M","-1.42%"
"10/31/2011","356.87","354.20","359.38","354.20","10.29M","0.66%"
"10/28/2011","354.53","362.26","368.51","352.84","24.87M","0.70%"
"10/26/2011","352.05","354.93","355.93","351.15","1.83M","-0.70%"
"10/25/2011","354.53","348.62","359.53","348.62","15.68M","3.30%"
"10/24/2011","343.20","341.05","344.13","339.96","6.08M","1.64%"
"10/21/2011","337.66","340.75","340.93","335.72","6.86M","-0.91%"
"10/20/2011","340.75","333.86","341.92","333.31","5.57M","0.73%"
"10/19/2011","338.29","337.58","339.19","334.99","10.14M","0.97%"
"10/18/2011","335.04","334.84","337.95","333.33","10.52M","-1.64%"
"10/17/2011","340.63","342.43","342.90","337.36","14.15M","0.10%"
"10/14/2011","340.28","336.23","341.88","333.15","19.60M","1.75%"
"10/13/2011","334.44","337.21","338.45","332.99","18.04M","0.65%"
"10/12/2011","332.29","321.83","333.36","321.83","34.63M","6.98%"
